"SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
"0",0.9999999,34,0,0.16950693,4400,1,0,0,0,0
"0",0.081850642,60,1,0.323533823,20000,18,0,3,0,1
"0",0.626394154,78,4,4806,0,10,1,1,2,0
"1",1.049833887,45,0,0.008842753,2600,1,3,0,0,2
"0",0.05494006,27,0,0.43218927,3000,9,0,2,0,0
"0",0.00594975,71,0,0.102859336,5210,11,0,1,0,0
"0",0.514465018,66,0,1.125916056,1500,9,0,1,0,0
"0",0.020965501,48,0,0.366922456,9903,9,0,1,0,2
"0",0.109099521,68,0,0.077258727,3895,11,0,0,0,1
"0",0.013019147,63,0,0.172675192,17280,16,0,2,0,0
"0",0.9999999,51,0,0.520699891,6400,4,0,1,0,0
"0",0.700245335,34,0,0.46597248,2688,8,0,0,0,3
"0",0.278544291,42,0,0.242663379,12164,5,0,1,0,3
"0",0.123838272,55,0,0.212526134,11000,14,0,1,0,3
"0",0.009310768,49,0,1.686209194,1500,12,0,2,0,0
"0",0.271741258,55,2,0.952015995,3000,19,0,3,0,1
"0",0.094930818,76,0,0.155781326,6200,10,0,2,0,0
"0",0.124145976,63,0,0.010166359,2163,4,0,0,0,0
"0",0.008657602,61,0,0.17100604,4800,7,0,1,0,1
"0",0.85421416,65,1,0.594175728,8000,11,0,2,0,1
"0",0.838032394,48,0,0.421928998,6365,5,0,1,0,1
"0",0.007749839,54,0,0.284164859,2765,11,0,1,0,2
"0",0.242679638,46,0,0.584477872,9173,17,0,2,0,3
"0",0.344723299,46,0,0.064246659,6583,3,0,0,0,0
"0",0,54,0,0.142130366,6289,3,0,1,0,0
"0",0.424343772,52,0,0.644101685,3500,8,0,1,0,2
"1",0.910699535,69,5,95.30092237,2601,14,1,2,5,1
"0",0.021256536,49,0,0.307874144,12267,7,0,3,1,2
"0",0.298696481,62,0,0.412926966,12500,11,0,2,0,0
"0",0.060824874,80,0,0.046215815,9433,7,0,0,0,0
"0",0.274545091,41,1,0.206480524,2900,5,0,0,0,0
"0",0.015073151,89,0,0.356357928,4458,15,0,1,0,0
"1",0.9999999,31,0,0.084741728,4200,5,0,0,0,0
"0",0.012458029,53,0,1.026243439,4000,14,0,2,0,1
"0",0.1678753,37,0,0.186430465,8297,19,0,0,0,4
"0",0.001387052,79,0,0.219763396,7184,5,0,1,0,0
"0",0.668834185,58,0,0.246862785,14582,11,0,2,0,2
"0",0.241892378,39,0,0.266799232,14583,13,0,2,0,0
"0",0.003618607,61,0,0.184029869,8302,6,0,1,0,0
"0",0.010638101,69,3,0.29695384,5350,20,0,4,0,1
"0",0.02589482,71,0,0.012647411,5850,6,0,0,0,1
"0",0.04593505,78,0,0.007199177,5833,11,0,0,0,1
"0",0.422858656,51,0,0.424873305,7300,23,0,1,0,1
"0",0,42,0,0.497727961,3300,6,0,2,0,0
"0",0.123624433,48,0,0.611085766,4383,9,0,1,0,2
"0",0.42017437,40,1,0.62129451,5700,9,0,2,0,2
"0",0.9999999,66,0,0.057051453,3750,1,0,0,0,1
"1",0.896083133,23,0,0.04147926,2000,3,1,0,1,0
"0",0.072186663,63,0,0.019497563,5333,9,0,0,0,0
"0",0,36,0,0.069379238,1916,3,0,0,0,0
"0",0.353613253,56,0,0.51867394,2382,3,0,1,0,0
"0",0.9999999,59,3,0.33309006,6850,3,0,2,1,1
"0",0.882419116,54,0,0.30988092,11000,25,3,0,0,2
"1",0.443164529,23,0,0.074299635,820,3,0,0,0,0
"0",0.088663852,46,0,0.867372964,5096,7,0,4,0,0
"0",1.013546639,65,0,0.759977515,1778,5,1,1,0,1
"0",0.077088106,43,0,0.318096912,9100,9,0,2,0,2
"0",0.271393986,57,0,0.246568378,5900,5,0,0,0,4
"0",0.220666153,48,0,0.366502,4250,9,0,1,0,0
"0",0.691722293,78,0,0.691183331,6430,6,0,2,0,0
"0",0.044395191,58,0,0.089454739,7500,13,0,1,0,1
"0",0.113170405,57,0,0.182766745,8912,5,0,1,0,1
"0",0.000270265,35,0,0.461507698,5000,13,0,1,0,1
"0",0.020773145,68,0,0.378329734,8333,35,0,2,0,0
"0",0.058539555,60,0,0.487168092,9000,23,0,1,0,0
"0",0.9999999,53,0,0.104677566,4403,2,0,0,0,0
"0",0.351061603,51,0,0.429894737,4749,15,0,1,0,1
"0",0,36,0,0.400316178,5692,9,0,2,0,0
"0",0.0528958,63,0,0.13563267,4725,4,0,0,0,1
"0",0.728457211,30,0,0.513165204,9000,10,0,2,0,0
"1",0.801000661,47,0,0.590516588,6600,13,0,2,0,3
"0",0.261339878,40,0,0.29473091,3548,7,0,0,0,0
"0",0.576255693,58,0,0.158954675,19017,12,0,0,0,1
"0",0.000208952,61,0,0.492502499,3000,13,0,1,0,0
"0",0.119197818,67,0,0.395559101,7520,9,0,2,0,1
"0",0.99000238,45,0,0.511338617,9083,8,1,1,0,3
"0",0.278172068,55,0,0.273544686,12900,9,0,2,0,0
"0",0.018219691,75,0,0.310896368,3000,19,0,1,0,0
"1",0.967527061,54,0,0.138229634,3117,3,1,0,0,1
"0",0.9999999,50,0,0.496325119,4625,4,0,1,0,1
"0",0.07826216,58,0,0.011478647,8101,4,0,0,0,0
"0",0.119207845,38,0,0.296159916,1900,3,0,0,0,1
"0",0.9999999,64,0,0.414457372,5242,6,0,1,0,1
"0",0.299049292,39,0,0.820206981,5700,16,0,2,0,3
"0",0.594267304,67,2,0.219527982,20083,12,0,6,0,1
"0",0.901373283,47,0,0.175040086,3741,2,0,0,1,0
"0",0.076263925,31,0,0.00159968,5000,3,0,0,0,1
"0",0.829004109,47,0,0.171447056,9273,8,0,0,0,1
"0",0.334637539,62,2,0.37744902,2500,5,0,1,0,0
"0",0.086177213,61,0,0.787549108,3308,15,0,2,0,0
"0",0.105141465,42,0,0.438832859,12988,17,0,5,0,3
"0",0.165858987,50,0,0.103452339,8486,9,0,0,0,0
"0",0.271596529,56,1,0.557152925,7094,13,0,2,0,1
"0",0.000299985,39,0,0.575872028,4500,4,0,1,0,0
"0",0.874833555,42,0,0.513744655,3273,6,2,0,0,2
"0",0.157667153,70,0,0.210307852,2890,9,0,0,0,1
"0",0,55,0,0.368059343,9166,11,0,2,0,2
"0",0,69,0,0.529149978,4493,8,0,1,0,0
"0",0.175882412,49,0,0.202399747,9500,3,0,1,0,0
"0",0.989808084,33,0,0.372204101,8583,9,0,2,0,0
"0",0.289410395,52,0,0.254516366,15000,9,0,2,0,2
"0",601,69,0,0.001783591,10091,4,0,0,0,0
"0",0.052797358,72,0,0.098590141,10000,14,0,1,0,1
"0",0,54,2,0.491357044,5032,7,0,1,0,2
"0",0.254495893,72,0,1.828523978,4816,17,0,2,0,0
"0",0.026650154,42,1,0.353064983,3800,15,0,0,0,3
"0",0.188558601,83,0,0.065547562,1250,7,0,0,0,0
"0",0.017800871,66,0,0.005845255,6500,7,0,0,0,1
"0",0,41,0,0.054529963,7041,5,0,0,0,2
"0",0.583231012,46,0,0.287373004,1377,6,0,0,0,3
"0",0.968488915,32,0,0.210583153,8333,5,0,0,0,0
"1",0.003037997,40,1,0.370525637,3100,15,0,1,1,0
"0",0.205806922,69,0,0.217862481,2675,9,0,0,0,0
"0",0.00279986,53,0,0.16882824,8866,5,0,1,0,2
"0",0.086962703,28,0,0.023227196,6500,4,0,0,0,0
"0",0.244656384,55,0,0.354100669,8522,13,0,1,0,5
"0",0.245564941,55,0,0.291529781,7000,13,0,2,0,0
"0",0,59,0,0,0,1,0,0,0,0
"0",0,43,0,0.495975201,20000,16,0,5,0,0
"0",0.9999999,57,0,0.362457338,4394,2,0,1,0,2
"0",0,46,0,0.138976837,6000,6,0,1,0,2
"0",0.250341997,44,0,0.86825054,12500,7,0,7,0,1
"0",0.046588262,33,0,0.098350118,4666,6,0,0,0,2
"0",0.183908286,61,0,0.244539466,8652,16,0,2,0,0
"0",0,86,0,0.028613353,2725,2,0,0,0,1
"0",0.111243184,41,0,1783,1,11,0,2,0,2
"0",0.570926948,36,0,0.361204849,8000,10,0,1,0,0
"1",0.9999999,67,0,0.426422498,1528,2,0,2,1,1
"0",0.464710706,54,0,0.397001666,1800,3,0,0,0,1
"0",0.535448968,62,0,0.613343588,5200,11,0,1,2,1
"0",0.152001959,38,0,0.376144205,7100,18,0,1,0,1
"0",0.28662653,75,0,0.210478128,9829,12,0,1,0,0
"0",1.125249833,38,0,0.129322556,12000,10,0,1,0,1
"0",0.248675132,35,0,0.23907455,3500,8,0,0,0,0
"0",0.01149977,52,0,0.954009198,5000,13,0,3,0,0
"0",0.018863208,63,1,0.025096919,4900,10,0,1,0,0
"0",0.105642895,71,0,0.220465601,11511,8,0,1,0,0
"0",0.370849482,58,0,0.400901892,18183,9,0,2,0,1
"0",0.874825035,69,1,0.072116841,16500,4,0,0,0,1
"1",0.250903686,44,0,0.170575693,7034,5,0,1,1,1
"0",0.03986969,49,0,0.197335554,6004,9,0,1,0,0
"1",1.823920266,46,1,0.193437619,2620,24,1,0,0,3
"0",0.17939103,52,0,0.028336966,7798,2,0,1,0,2
"1",0.604132154,64,0,0.386058471,10500,24,0,0,0,0
"0",0.9999999,37,0,0.181385123,2728,1,0,0,0,0
"0",0.374409228,51,0,0.369726039,12300,10,0,2,0,1
"0",0.136600444,66,0,0.066312116,6016,6,0,0,0,4
"0",0.38094813,66,0,0.232972815,3420,5,0,0,0,0
"0",0.602683756,73,0,0.243820494,8333,10,0,1,0,0
"0",0.115325176,56,0,0.447777642,8166,13,0,2,0,0
"0",0.353686175,33,2,0.455693743,5145,8,0,1,0,0
"0",0.118164828,62,0,0.337686186,4900,15,0,2,0,0
"0",0,64,0,0.332444593,6000,6,0,1,0,0
"0",0.023361642,59,0,0.575825947,6204,9,0,2,0,1
"1",0.003382562,43,0,0.196780322,10000,9,0,1,0,0
"0",0.9999999,22,0,0,820,1,0,0,0,0
"0",0.012443753,81,0,0.001817631,3300,4,0,0,0,0
"1",0.9999999,36,1,0.124399154,5200,2,2,0,1,0
"0",0.094563515,48,0,0.692869949,7250,11,0,3,0,2
"0",0.660749507,55,1,0.266935748,9166,8,3,2,0,0
"0",0.15579221,34,0,0.268481486,7750,8,0,1,0,0
"0",0.380769509,55,2,0.74845031,5000,9,0,2,0,0
"0",0.013160866,55,0,0.302696753,5450,15,0,4,0,0
"0",0.9999999,57,0,0.415823022,5333,2,0,2,0,1
"0",0.035442862,72,0,0.2335968,10500,16,0,1,0,0
"1",0.9999999,49,1,1642,0,1,0,1,1,3
"0",0.035768721,60,0,0.271621396,6000,7,0,1,0,2
"0",0,22,0,0,2453,1,0,0,0,0
"0",0.378589923,30,0,0.171514282,7666,9,0,0,0,0
"0",0.015365406,40,0,0.267988669,5294,10,0,1,0,2
"0",0.042443501,65,0,0.064690027,2225,6,0,0,0,0
"0",0,34,0,0.062897655,5500,2,0,0,0,0
"0",0.010939889,50,1,0.001124859,2666,6,0,0,0,0
"0",0.034479786,39,0,0.375462454,10000,11,0,2,0,0
"0",0.316730561,59,0,0.384401733,9000,15,0,1,0,1
"0",0.863210493,66,1,0.556988138,1938,7,0,2,1,0
"1",0.777400128,46,2,0.40223034,5200,9,2,2,0,0
"0",0.150107239,50,0,0.230081044,9500,10,0,1,0,0
"0",0.357654345,61,0,0.251570609,3660,7,0,0,0,0
"0",0.9999999,63,0,0.204013925,42800,9,0,3,0,1
"0",0.044721601,45,1,0.330885799,6400,11,0,2,0,0
"0",0.020371134,62,0,0.307782036,6000,7,0,1,0,1
"0",0.032951335,58,0,0.012078301,2400,6,0,0,0,0
"0",0.011892892,30,0,0.00239976,10000,7,0,0,0,0
"0",0.99488041,47,0,0.51346557,6200,13,0,1,1,0
"0",0,44,0,0.236966148,7000,5,0,1,0,2
"0",0.441792204,46,0,0.444301503,17100,12,0,4,0,0
"0",0.273659133,62,0,0.825301205,1825,5,0,1,1,0
"0",0.00869913,45,0,0.059242489,21200,9,0,1,0,3
"0",0.454220826,78,0,0.873533246,2300,7,0,1,0,2
"0",0,50,0,1.21973408,7144,13,0,4,0,1
"0",0.02138596,42,0,0.293254042,5380,11,0,1,0,1
"1",0.9999999,27,1,0.316675434,1900,7,0,0,0,1
"0",0.058783615,55,0,0.076338247,6444,5,0,1,0,0
"0",0.943182699,37,0,0.281474539,3200,8,0,0,0,4
"0",0.005564734,34,0,0.686375321,3500,6,0,1,0,0
"0",0.074895412,56,0,0.326633914,6716,14,0,2,0,1
"0",0.55768029,53,0,0.480370534,6800,8,0,2,0,1
"0",0.147164668,49,0,0.358807979,4160,9,0,0,0,0
"0",0.110363931,63,0,0.042067577,4468,9,0,0,0,0
"1",0.565316203,64,2,0.953696396,3800,9,1,2,0,0
"0",0.087020042,53,0,0.209129512,5651,11,0,1,0,2
"0",0.123916747,58,0,0.176520994,3500,5,0,0,0,0
"1",0.9999999,32,0,0.372891943,1600,3,3,0,0,0
"0",0.652722073,61,0,2.488255872,2000,11,0,2,0,1
"0",0.632734531,27,0,9,0,1,0,0,0,0
"0",0.045757934,57,1,0.282104001,11672,16,0,2,0,0
"0",0.439675459,79,0,0.200873223,31377,15,0,2,0,0
"0",0.80860233,44,0,0.842233602,4100,10,0,1,0,0
"0",0,49,0,2.166833167,1000,7,0,1,0,0
"0",0.12001463,56,0,0.436284312,5500,13,0,1,0,1
"0",0.304544297,48,0,0.411654575,17091,17,0,2,0,3
"0",0.033076923,49,0,0.214034574,6825,12,0,1,0,0
"0",0,42,0,0.433441249,5250,5,0,2,0,2
"0",0.133154674,71,0,0.071661889,15000,5,0,1,0,0
"0",0.120369985,67,0,0.386209814,2363,12,0,1,0,2
"0",0.157375287,38,0,0.245668592,2250,6,0,0,0,0
"0",0.587219344,55,1,0.425801749,6859,9,0,2,0,2
"0",0.030835398,55,0,0.234007833,3063,17,0,1,0,1
"0",0.276490679,59,1,0.152483391,3160,5,0,0,0,0
"0",0.951744376,46,0,0.649131159,4200,5,0,2,0,1
"0",0.069833884,56,0,0.256097561,5083,9,0,1,0,3
"1",0.297304504,33,0,0.353842785,13700,15,1,1,0,1
"1",0,38,1,0.644752018,2600,3,0,1,1,2
"0",0.142897383,68,0,0.385422419,9054,7,0,2,0,0
"0",0.520348594,39,0,0.35274066,7333,8,0,2,0,2
"1",0.778911799,56,0,0.588584766,4712,15,0,1,0,2
"0",0.053247338,31,1,0.123938031,2000,3,0,0,0,0
"0",0.019769294,55,0,0.064335664,2859,7,0,0,0,0
"0",0.200152256,49,0,0.224415544,12917,8,0,1,0,0
"0",0.241726891,59,0,0.581437487,9933,27,0,2,0,0
"0",0.03092988,76,0,0.298197115,8319,16,0,2,0,0
"0",0.798164767,84,1,0.278633903,2400,11,0,0,0,0
"0",0.078909777,39,0,0.440504712,6260,11,0,2,0,1
"0",0.020300569,61,1,0.435828499,21200,22,0,5,0,1
"0",0.028727904,67,0,0.255224982,4066,9,0,1,0,0
"0",0.01746688,32,0,0.12195122,2500,6,0,0,0,0
"0",0.114330157,59,0,0.246743979,5604,11,0,0,0,0
"0",0,61,0,0.756358335,6172,5,0,1,0,2
"0",0.61872133,56,0,0.386169548,4800,10,0,0,0,3
"0",0.376283163,63,0,0.374045481,23833,16,0,2,0,0
"0",0.198767881,68,0,0.320963088,10050,16,0,2,0,0
"0",0.062833078,58,0,0.290879041,9680,16,0,1,0,2
"0",0.055036329,54,0,0.572415626,7525,18,0,3,0,1
"0",0.263210245,35,0,0.292145349,11750,6,0,2,0,0
"0",0.009069557,65,0,0.00219956,5000,6,0,0,0,0
"0",0.004371346,48,0,0.286240463,7601,7,0,2,0,1
"1",0.972972973,37,1,0.186908019,4750,6,0,0,0,2
"0",0.136766601,54,1,0.728791014,6765,11,0,2,0,2
"0",0.206543912,57,0,0.334941959,7666,16,0,0,0,1
"1",0.059696997,44,0,0.058224986,5306,7,0,0,0,2
"0",0.607436488,48,0,0.459710521,4628,18,0,1,0,0
"0",0.353812149,42,0,0.359735774,16500,18,0,2,0,0
"1",0.263146749,40,0,0.578710645,2000,10,0,1,0,0
"0",1.043007807,47,2,0.416628805,2200,8,3,0,0,1
"0",0.022649434,80,0,0.005817712,4640,3,0,0,0,0
"0",0.053511325,52,0,0.107577848,16666,5,0,1,0,1
"0",0.590480544,40,0,2.193011647,600,6,0,0,0,4
"0",0,70,0,0,4200,2,0,0,0,0
"0",0.358631431,48,1,0.224408824,6300,15,0,0,0,3
"0",0.9999999,32,0,0.178486435,2100,2,0,0,1,0
"0",0.69502346,70,0,0.518106687,6654,15,0,3,0,0
"0",0.252970789,40,0,0.715616046,4187,11,0,1,0,1
"0",0.465997651,40,1,0.355065516,3128,5,0,1,0,3
"0",0.163490452,64,0,0.638951877,3968,11,0,2,0,0
"0",0.908026472,43,0,0.898951138,3908,12,0,1,0,3
"0",0.271213923,36,0,0.195193834,4410,6,0,0,0,2
"0",0.035328385,58,0,0.238213207,12916,11,0,3,0,0
"0",0.285673475,27,1,0.346108982,6000,7,0,0,0,1
"0",0.058626925,51,0,46,0,4,0,0,0,0
"0",0.789042192,35,0,0.347101932,1500,7,0,0,0,0
"0",0.006088807,37,0,0.2412202,3900,6,0,1,0,2
"0",0.032231663,52,0,1.647270546,5000,9,0,2,0,3
"0",0.164396347,42,0,0.829037149,5275,8,0,2,0,0
"0",0.549612424,37,1,0.245822102,7419,10,0,1,0,5
"1",0.169713343,34,0,0.238420849,7750,5,0,1,0,2
"0",0.251499824,26,0,0.112816851,2800,6,0,0,0,0
"0",0.127271818,52,1,0.394960504,10000,6,0,2,0,2
"0",0.04496268,51,0,0.014394242,2500,3,0,0,0,0
"0",0.239123785,31,0,0.317128578,2200,11,0,0,0,0
"0",0.000208812,85,0,0,1689,7,0,0,0,0
"0",0.259673588,61,0,0.626053421,7000,18,0,2,0,1
"0",0.902012671,51,0,0.442335574,7586,9,0,2,0,0
"0",0.029069352,45,0,0.292227703,7500,13,0,1,0,2
"0",0,42,0,0.218148425,14700,3,0,1,0,2
"0",0.042153463,38,0,0.064581458,4443,4,0,0,0,0
"0",0,46,0,0.453041363,6164,12,0,3,0,0
"0",0.118990084,49,0,0.137961565,19200,4,0,2,0,2
"0",0.505690884,61,1,0.467271031,7500,15,0,0,0,0
"1",0.9999999,24,1,0.037912673,4694,1,2,0,0,0
"0",0.04479776,34,0,0.847492201,8333,6,0,3,0,0
"1",0.75669905,47,2,0.730104502,4975,9,0,2,0,0
"0",0.9999999,57,0,0.100565308,3360,2,0,0,0,0
"0",0.01810795,57,1,0.354489892,4253,10,0,1,0,0
"0",0.278244539,55,0,0.420881293,8600,10,0,1,0,0
"0",0.07824837,52,0,0.269654666,4082,8,0,1,0,1
"0",0.9999999,48,0,0.582095544,2490,8,0,1,0,2
"0",0.008617746,75,0,0.006576475,5321,7,0,0,0,0
"0",0.004841596,51,1,30,0,3,0,0,0,2
"0",0.813605027,48,1,0.568186304,15200,10,0,1,0,1
"0",0.160277512,56,0,0.486425339,1325,4,0,0,0,1
"0",0.008549786,59,0,0.417042381,4435,4,0,2,0,1
"0",0.661916904,37,0,2955,0,4,0,1,0,1
"0",0,70,0,0.265533495,7000,11,0,1,0,0
"0",0.845820129,44,1,0.199502023,6425,5,0,0,0,2
"0",0.813134673,62,0,0.574589088,16000,20,0,3,0,1
"1",0.970553634,41,1,0.36744777,7083,10,0,1,0,0
"0",0.119776045,26,0,17,0,2,0,0,0,0
"0",0.00876306,47,0,0.106473382,4000,4,0,0,0,0
"0",0.01748589,58,0,0.682560943,3732,14,0,1,0,1
"0",0.36989286,55,0,0.413185323,11800,17,0,1,0,2
"0",0.541602433,56,2,0.28600708,5366,12,1,1,4,0
"0",0.9999999,51,1,0.117840309,7000,1,3,0,0,3
"0",0.01979802,31,0,0.345901241,4110,4,0,1,0,0
"0",0.089841064,66,0,0.415570934,5779,11,0,1,0,0
"0",0.012520496,44,0,0.026277724,4147,10,0,0,0,0
"0",0.056038161,52,0,0.49067487,5200,7,0,2,0,2
"0",0,30,1,0.217105263,1975,5,0,0,0,0
"0",0.326395337,48,0,0.278475605,11702,12,0,1,0,1
"0",0.028626201,60,0,0.126642544,5250,6,0,0,0,2
"0",0.326728759,52,0,0.507426648,13666,10,0,4,0,2
"0",0.002158662,63,0,0.297036773,2800,5,0,0,0,0
"0",0,46,0,0.493120194,9883,17,0,1,0,2
"0",0.73427118,38,1,0.409854654,9700,17,0,2,0,2
"0",0.192524777,39,0,0.387093788,10800,11,0,2,0,2
"0",0.259338619,42,0,0.538385093,8049,7,0,2,0,0
"1",0.334614352,55,0,0.970068027,6614,22,0,7,0,6
"0",0.11119444,55,0,0.016495876,4000,2,0,0,0,0
"0",0.371669789,56,0,0.079781076,9500,15,0,0,1,3
"0",1.037380469,57,1,0.048780488,2500,6,3,0,1,1
"0",0.029696242,44,1,0.296936245,12500,14,0,2,0,2
"0",0.431177706,65,0,0.304904717,3200,3,0,0,0,0
"0",0.981686138,46,0,0.125367165,16000,18,0,0,0,0
"0",0.504760579,45,1,0.763477823,11926,16,0,2,0,2
"1",0.980776624,31,2,0.133773245,5000,3,1,0,0,2
"0",0.043419667,48,0,0.118888111,10000,10,0,1,0,0
"0",0.008347584,65,0,0.143809365,6000,7,0,1,0,0
"0",0.002319938,36,0,0.686552241,6000,13,0,2,0,0
"0",0.983844701,41,4,0.192458695,12225,20,1,0,4,2
"0",0.416949936,36,0,0.664065358,8200,9,0,4,1,2
"0",0.130187534,43,0,0.701224662,4735,8,0,1,0,3
"0",0.033246753,73,0,0.007256894,6200,6,0,0,0,1
"0",0.917247731,43,0,0.032851928,6300,3,0,0,0,3
"1",0.9999999,40,0,0.894552724,2000,3,3,1,3,0
"0",0.674885925,33,0,0.177958279,5416,8,1,0,0,1
"0",0.029136797,59,0,0.214022457,11666,16,0,1,0,0
"1",0.004666572,55,1,1.390200445,2244,13,0,3,0,1
"0",0.961246725,65,1,0.071369064,3600,6,1,0,0,0
"0",0.793771482,60,3,0.238233585,6883,6,0,1,0,0
"0",0.002932942,52,3,0.092863392,8000,8,0,0,0,2
"0",0.105479687,33,0,0.425562299,2800,8,0,1,0,1
"0",0.040276303,44,0,0.328238823,7000,5,0,1,0,1
"0",0.201677685,77,0,0.483360611,1832,14,0,0,0,0
"0",0.114987272,67,0,0.439883646,6187,14,0,1,0,0
"1",1.00259536,35,3,0.834675101,3477,9,2,2,0,2
"0",0.014065874,62,0,0.00499875,4000,6,0,0,0,1
"0",0.9999999,58,0,992,0,4,0,1,0,0
"1",0.565974846,61,0,0.682341416,8165,10,1,3,0,1
"0",0.017578331,54,1,0.574425574,1000,10,1,1,0,0
"0",0.058665574,61,1,0.070956297,6200,20,0,0,1,0
"0",0.037921257,59,0,0.05221062,4500,5,0,0,0,2
"0",0.033066116,55,0,0.194150487,12000,3,0,1,0,2
"0",0.167505415,52,1,0.331923715,12059,26,0,2,0,4
"0",0,69,0,0,5500,3,0,0,0,0
"0",0.9999999,40,0,0,4000,1,0,0,0,1
"0",0.049395865,83,0,0.097710416,3100,9,0,0,0,0
"0",0.081256209,53,0,0.194962507,5200,29,0,1,0,0
"0",0.9999999,51,0,0.691823899,2225,3,2,1,1,3
"0",0.012443004,71,0,0.14386137,6116,13,0,1,0,0
"0",0.008752851,41,0,0.431313737,5000,5,0,2,0,2
"0",0.455579254,56,0,0.651126823,4525,10,0,2,0,2
"1",0.78792496,55,2,0.512904183,3370,9,0,2,0,0
"0",0.086434795,50,0,0.293440105,9115,7,0,2,0,0
"0",0.98294218,30,0,0.132361085,5416,3,0,0,0,0
"0",0.051278667,55,0,0.458470948,8174,6,0,1,0,1
"0",0.721415529,28,0,0.286757385,3012,6,0,0,0,0
"0",0.9999999,85,0,0.00679864,5000,5,0,0,0,0
"0",0.053694631,31,1,0.251959686,6250,7,0,1,0,0
"0",0.008958164,73,0,0.00419916,5000,8,0,0,0,0
"0",0.008666436,55,0,0.338547777,7670,11,0,1,0,0
"0",0.032283908,39,0,0.440255974,10000,10,0,2,0,3
"0",0.0758,27,0,0.632760267,4187,8,0,1,0,0
"0",0,62,0,0.005247376,2667,7,0,0,0,0
"0",0.00202421,41,0,0.330946797,8100,6,0,2,0,2
"0",0.20542621,52,0,0.306886703,3150,12,0,1,0,2
"0",0.174761225,50,0,0.11342834,8630,13,0,0,0,2
"0",0.078544397,72,0,0.007971201,11666,5,0,0,0,0
"0",0.008199836,45,0,0.279148834,25000,11,0,5,0,1
"0",0.411830895,26,0,0.086123512,5375,4,0,0,0,1
"0",0.015665622,88,0,0.003294118,2124,2,0,0,0,0
"0",0.036695968,70,1,0.005748563,4000,14,0,0,0,0
"0",0.504351136,63,0,0.427623786,4220,8,0,1,0,0
"0",1.050173519,49,2,0.484319607,11000,12,0,2,1,3
"0",0.031011376,80,0,0.002266364,7500,10,0,0,0,0
"0",0.315578074,46,0,0.413468071,11775,12,0,1,0,4
"0",0.24696058,46,0,0.820130002,9845,10,0,2,0,2
"0",0.9999999,36,1,0.206367162,6187,2,2,0,0,2
"0",0.002814745,45,0,0.11387089,8333,8,0,2,0,0
"0",0.008118279,54,0,0.176202644,9000,13,0,1,0,0
"0",0.083895805,59,0,0.125767152,21833,6,0,2,0,4
"0",0.080017557,63,0,0.285464317,16001,13,0,3,0,1
"0",0.935412917,41,0,0.418776033,3120,5,0,2,0,0
"0",0.523316521,41,0,0.057097681,5691,7,0,0,0,2
"0",0.367116103,52,0,0.643981852,3746,10,0,1,0,0
"0",0.049481332,63,0,0.34652009,12916,8,0,2,0,0
"0",0.9999999,65,0,0.172137078,15202,4,0,2,0,0
"0",0.19277747,68,0,0.539525424,7374,10,0,2,0,0
"0",0.061262582,54,0,0.334785952,3900,5,0,1,0,2
"0",0.651617419,52,1,0.216783217,3574,7,0,0,0,0
"0",0.563836673,60,0,0.334110982,6000,7,0,0,0,1
"0",0.907939471,35,0,0.459063563,3822,4,0,1,0,0
"0",0.087127577,52,0,0.166223196,6388,8,0,0,0,1
"0",0.046136752,66,0,0.007780135,9896,4,0,0,0,0
"0",0.042866498,59,1,0.069540102,4500,9,0,0,0,0
"0",0.464918845,42,0,0.408140351,7124,9,0,1,0,0
"0",0.024801816,39,0,0.123671193,9500,4,0,1,0,0
"0",0.962976675,72,0,0.589764094,2500,8,0,2,0,0
"0",0.039679559,51,0,0.363067293,5750,11,0,1,0,1
"0",0.1111589,53,0,0.285883436,7600,11,0,0,0,1
"0",0.767344814,64,0,0.358206925,14700,10,0,2,0,1
"0",0.022055585,53,0,0.246775322,10000,16,0,2,0,4
"0",0,67,0,0.972389991,2317,8,0,1,0,0
"0",0.871042986,23,0,0.291914388,1681,4,0,0,0,0
"0",0.047862421,57,0,0.231661467,12500,14,0,2,0,0
"0",0.024323346,55,0,0.314662684,4016,7,0,2,0,0
"0",0.374850393,63,0,0.707203429,10730,11,0,2,0,0
"0",0.026523337,53,0,0.373848764,8251,13,0,2,0,0
"0",0.95750085,49,0,0.222038296,22351,7,0,2,0,3
"0",0.016349183,49,0,0.059306975,9003,4,0,1,0,0
"0",0.551132334,33,2,0.238051187,3242,7,0,0,0,0
"0",0.248730964,24,0,0.69183922,820,5,0,0,0,0
"0",0.9999999,61,0,0.209251897,2766,2,0,0,0,0
"0",0.146314708,49,7,0.438071995,9833,19,0,2,0,0
"0",0.03397932,63,0,0.004799846,10416,3,0,0,0,1
"0",0.97482358,72,0,0.492126968,4000,12,0,0,0,1
"0",0.02563718,60,0,0.551876742,6100,10,0,2,0,2
"0",0.189406539,61,0,0.235540601,15750,7,0,0,0,1
"0",0,63,0,0.646470956,1600,11,0,1,1,0
